num parti,nom parti,année,immobilisations incorporelles,écarts d'acquisition,terrains et constructions,autres immobilisations corporelles,participations et créances rattachées,prêts à des partis ou groupements politiques,autres immobilisations financières,stocks et en-cours,créances clients et comptes rattachés,autres créances,valeurs mobilières de placement,disponibilités,charges constatées d'avance,total général (i + ii + iii),réserves,excédent ou déficit de l'exercice,provisions pour risques,provisions pour charges,emprunts et dettes auprès d'établissement de crédit,dettes fournisseurs et comptes rattachés,dettes fiscales et sociales,autres dettes,produits constatés d'avance,total général (i + ii + iii + iv),"communication (presse, publications, télévisions, publicité, sites internet, réseaux sociaux)",contributions versées aux candidats,contributions à des partis ou groupements politiques,achats de marchandises et variation de stocks,autres achats et autres charges externes,impôts et taxes,salaires et traitements,charges sociales,total iv,total vi,dotations aux amortissements et dépréciations sur immobilisations,dotations aux provisions,total des charges (ii + iv +vi + vii + viii + ix),cotisations des adhérents,cotisations des élus,aide publique 1ère fraction,aide publique 2nde fraction,dons de personne physique,dévolutions de l'excédent des comptes de campagne,dévolutions de partis ou groupements politiques,prestations de services (manifestations et colloques),"ventes de marchandises, productions vendue (biens et services), production stockée et production immobilisée",total iii,total v,"reprise sur amortissements, dépréciations, provisions et transferts de charges",total des produits (i + iii + v),excédent ou déficit d'ensemble,total flux
366,SAVOIE PLUS LOIN,2017,0,0,0,0,0,0,0,0,0,0,0,16322,179,16501,0,-10205,0,0,0,3922,0,0,0,16501,6704,0,0,1677,18026,0,0,0,0,0,0,0,26407,0,0,0,0,16117,0,0,0,0,0,0,0,16202,-10205,42609
368,ASSOCIATION DE SOUTIEN À L'ACTION DE NICOLAS SARKOZY,2017,0,0,0,0,0,0,0,0,0,140,81331,67073,0,148544,0,-139310,0,0,36,20897,1064,907,0,148544,-1046,0,0,3524,193969,350,0,0,215,245,0,0,198229,0,0,0,0,22146,0,0,219,0,54,0,36500,58919,-139310,257148
370,PARTI POUR LA LIBÉRATION DE LA MARTINIQUE,2017,0,0,0,0,0,0,112,0,0,0,0,1014,0,1126,0,-1777,0,0,0,7616,0,0,0,1126,2785,0,0,140,16711,0,0,0,3,230,0,0,22835,15974,0,5081,0,0,0,0,0,0,0,0,0,21058,-1777,43893
373,CHATENAY MALABRY À PLEINE VIE,2017,0,0,0,645,0,16681,0,0,0,0,0,21429,1145,39900,0,-3017,0,0,0,2928,0,0,0,39900,2350,0,0,0,16139,0,0,0,0,0,0,0,18917,14488,0,0,0,100,0,0,1312,0,0,0,0,15900,-3017,34817
374,VIENNE AVENIR,2017,0,0,0,6015,0,0,0,0,0,0,0,362685,0,368700,0,32755,0,0,0,0,0,0,0,368700,0,0,0,57864,2412,0,0,0,231,0,0,0,66073,0,96300,0,0,0,0,0,0,0,2528,0,0,98828,32755,164901
377,LES AMIS DE RICHARD MALLIÉ,2017,0,0,0,20,0,0,0,0,0,0,0,605,0,625,0,-8616,0,0,0,5644,0,0,0,625,0,0,0,0,21955,0,0,0,0,0,0,0,22216,0,0,0,0,13400,0,0,0,0,0,200,0,13600,-8616,35816
380,RÉGIONS ET PEUPLES SOLIDAIRES,2017,0,0,0,0,0,0,0,0,0,5679,0,45772,0,51451,0,-40182,0,0,0,4710,398,0,0,51451,39728,0,0,0,5698,0,12752,5834,0,10178,0,0,175971,1350,0,0,0,42644,0,75983,0,9000,161,6651,0,135789,-40182,311760
387,PARTICIPATION CITOYENNE,2017,0,0,0,0,0,0,0,0,0,0,10,8655,0,8665,0,4365,0,0,3304,0,0,0,0,8665,0,0,0,0,0,0,0,0,195,0,0,0,24386,0,0,0,0,28751,0,0,0,0,0,0,0,28751,4365,53137
394,ASSOCIATION POUR L'AVENIR DE LA HAUTE SAINTONGE ET DE LA SAINTONGE ATLANTIQUE,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4261,0,0,0,0,0,0,0,0,0,0,0,0,3617,0,0,0,0,644,0,0,4261,0,0,0,0,0,0,0,0,0,0,0,0,0,-4261,4261
398,CAP SUR L'AVENIR 13,2017,0,0,0,0,0,0,0,0,0,3800,0,43025,0,46825,0,-10826,0,0,0,6991,0,5960,0,46825,0,0,0,0,10828,0,0,0,0,0,0,0,10828,0,0,0,0,0,0,0,0,2,0,0,0,2,-10826,10830
399,IDENTITÉ ET RÉPUBLIQUE,2017,0,0,0,0,0,0,0,0,0,969,0,0,0,969,0,-434,0,0,0,434,0,0,0,969,0,0,0,0,434,0,0,0,0,0,0,0,434,0,0,0,0,0,0,0,0,0,0,0,0,0,-434,434
401,LES RÉPUBLICAINS,2017,250380,0,32289999,2411340,495,2307560,140134,17430,0,1083714,228558,12635095,144783,51509488,0,7254660,899000,1032906,54907873,2294727,1699973,2397630,94907,51509488,2350125,0,0,0,9459287,1325078,6133734,2845022,2310251,54044,0,0,29466487,2758480,2921809,18657558,12564469,8239292,34295,1054655,193380,445133,47739,432766,120315,36721147,7254660,66187634
408,RÉUNION AVENIR UNE AMBITION POUR LA RÉUNION DANS LA FRANCE,2017,0,0,0,0,0,0,0,0,0,0,0,20361,0,20361,0,2701,0,0,0,1085,0,0,0,20361,0,0,0,0,5974,0,0,0,23,0,0,0,8847,0,0,11548,0,0,0,0,0,0,0,0,0,11548,2701,20395
410,DEBOUT LA FRANCE,2017,538,0,0,11063,0,115878,0,4927,0,0,160,37468,7921,177955,0,-1002341,0,0,0,1636082,9262,685,0,177955,1175855,0,0,1685,536171,2550,190842,67428,24505,41318,0,0,2186087,187270,0,357362,150925,610510,2260,0,0,23366,1911,0,0,1183746,-1002341,3369833
413,AGIR ENSEMBLE POUR LES LEVALLOISIENS,2017,0,0,0,0,0,0,0,0,0,0,0,30877,297,31174,0,5381,0,0,0,1018,0,0,305,31174,3617,0,0,0,22213,0,0,0,248,0,0,0,26148,28924,0,0,0,0,0,0,0,0,0,0,0,31529,5381,57677
417,ACTION SAVOIE PREMIÈRE,2017,0,0,0,0,0,0,0,0,0,0,0,36495,0,36495,0,29225,0,0,0,0,0,0,0,36495,0,0,0,57,3272,0,0,0,4,0,0,0,3333,2020,0,0,0,675,29863,0,0,0,0,0,0,32558,29225,35891
421,PARTITU DI A NAZIONE CORSA,2017,0,0,13355,0,274,0,0,0,0,42700,0,23017,404,79750,0,-10543,0,0,0,34120,25594,0,6800,79750,0,0,0,109898,62605,2347,53287,3563,192,0,0,0,254516,14898,22000,0,0,700,0,29347,0,167853,0,0,9174,243973,-10543,498489
424,ALLIANCE ROYALE,2017,0,0,0,0,0,0,0,1062,0,0,0,7738,0,9293,0,-2782,0,0,0,0,0,0,0,9293,2283,0,0,12325,4112,0,0,0,1115,0,0,0,19835,7291,0,0,0,6950,0,0,1637,999,32,144,0,17053,-2782,36888
426,UNION DES SOCIALISTES POUR MIDI-PYRÉNÉES,2017,0,0,0,1219,0,0,0,0,0,29,124807,29740,0,155795,0,46534,0,0,0,5210,0,0,0,155795,0,0,0,30,23562,0,0,0,0,0,0,0,24166,0,0,0,0,69737,0,0,0,0,443,0,0,70700,46534,94866
431,"ENSEMBLE, CROSNE, ENCORE ET TOUJOURS",2017,0,0,0,0,0,0,0,0,0,0,0,14671,0,14671,0,-380,0,0,0,720,0,0,0,14671,0,0,0,0,420,0,0,0,0,0,0,0,420,0,0,0,0,40,0,0,0,0,0,0,0,40,-380,460
434,VIVRE L'UNION ENSEMBLE À SAINT-MANDÉ-VINCENNES-FONTENAY-SOUS-BOIS,2017,0,0,0,0,0,0,2500,0,0,916,0,284,0,3700,0,-118,0,0,0,0,0,0,0,3700,13664,0,0,0,2850,0,0,0,0,0,0,0,16514,2480,0,0,0,13016,0,0,0,0,0,900,0,16396,-118,32910
442,BÂTIR LE PAYS MARTINIQUE,2017,0,0,0,1738,0,0,0,0,0,0,0,2151,0,3889,0,-2018,0,0,0,4346,0,0,0,3889,160,0,0,843,7815,0,0,0,0,0,0,0,9984,555,1425,5985,0,0,0,0,0,0,0,0,0,7966,-2018,17950
455,ALLIANCE ÉCOLOGISTE INDÉPENDANTE,2017,0,0,0,0,0,0,0,3227,0,0,0,2995,2683,8905,0,-508028,0,0,0,0,751,7839,0,8905,515146,0,0,2816,42960,1547,57895,13876,36719,0,0,0,677899,3905,0,139450,0,24775,0,0,0,6,0,1735,0,169871,-508028,847770
457,POUR PARIS,2017,0,0,0,0,0,0,0,0,0,0,0,5376,0,5376,0,1225,0,0,0,0,0,6150,0,5376,0,0,0,0,6225,0,0,0,0,50,0,0,6275,0,0,0,0,7500,0,0,0,0,0,0,0,7500,1225,13775
465,UNION POUR LA FRANCE,2017,0,0,0,0,0,0,0,0,0,0,0,95,0,95,0,0,0,0,0,1200,0,0,0,95,0,0,0,0,1260,0,0,0,0,0,0,0,1260,0,0,0,0,0,0,1260,0,0,0,0,0,1260,0,2520
468,CHANGEONS VILLEURBANNE,2017,0,0,0,0,0,0,30,0,0,0,0,8734,20,8784,0,1895,0,0,0,521,0,0,0,8784,2295,0,0,416,6938,0,0,0,0,0,0,0,9649,0,0,0,0,9980,0,0,1564,0,0,0,0,11544,1895,21193
469,MASSY POUR VOUS,2017,0,0,0,0,0,0,100,0,0,0,0,8974,0,9074,0,4216,0,0,0,0,0,600,0,9074,0,0,0,0,3961,0,0,0,5,0,0,0,3966,6862,970,0,0,350,0,0,0,0,0,0,0,8182,4216,12148
470,UNION POUR LE VAL-D'OISE,2017,0,0,0,0,0,0,0,0,0,0,0,22548,0,22548,0,4400,0,0,0,2400,0,0,0,22548,0,0,0,0,10374,0,0,0,0,0,0,0,10374,5550,8378,0,0,840,0,0,0,6,0,0,0,14774,4400,25148
481,NO OE E TE NUNA'A,2017,0,0,0,0,0,0,0,0,0,0,0,4733,0,4733,0,-12748,0,0,0,27707,0,0,0,4733,0,0,0,0,1784,0,0,0,0,0,0,0,167566,277,0,154541,150925,0,0,0,0,0,0,0,0,154818,-12748,322384
483,BOUGEONS-NOUS,2017,0,0,0,625,0,29435,0,0,0,0,0,138088,0,168148,0,21821,0,0,5960,1020,0,0,0,168148,16572,0,0,0,28021,0,0,0,0,6000,0,0,70687,0,0,0,0,92150,0,0,0,0,358,0,0,92508,21821,163195
484,DIALOGUE & INITIATIVE,2017,0,0,0,0,0,0,0,0,0,1137,0,4472,0,5609,0,-202,0,0,0,0,0,0,0,5609,0,0,0,0,238,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,36,0,0,36,-202,274
485,PARTI EUROPE DÉMOCRATIE ESPÉRANTO FRANCE,2017,0,0,0,0,0,0,0,0,0,0,0,38013,0,38013,0,10358,0,0,0,2400,0,0,0,38013,864,0,0,0,1003,0,0,0,91,0,0,0,4358,945,0,0,0,13577,0,0,0,0,194,0,0,14716,10358,19074
495,L'EURE D'AGIR,2017,0,0,0,0,0,0,0,0,0,0,0,446,0,446,0,201,0,0,0,0,0,0,0,446,0,0,0,0,799,0,0,0,0,0,0,0,799,0,0,0,0,1000,0,0,0,0,0,0,0,1000,201,1799
498,"NOFWAP, LA GUADELOUPE EN ACTION",2017,0,0,0,0,0,0,0,0,0,4150,0,893,0,5043,0,-241,0,0,0,5655,0,353,0,5043,0,0,0,0,241,0,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,-241,241
500,GÉNÉRATIONFRANCE.FR,2017,0,0,0,1871,0,0,86,0,0,0,0,57821,0,59778,0,-42040,1200,0,0,9577,0,7134,0,59778,4333,0,0,0,56871,0,0,0,0,0,0,0,62260,0,0,0,0,20220,0,0,0,0,0,0,0,20220,-42040,82480
501,FORUM DÉMOCRATIQUE,2017,0,0,0,0,0,0,0,0,0,3192,0,1403,0,4595,0,-579,0,0,0,0,0,0,0,4595,0,0,0,0,536,0,0,0,43,0,0,0,579,0,0,0,0,0,0,0,0,0,0,0,0,0,-579,579
510,ALTERNATIVE DÉMOCRATIE SOCIALISME,2017,0,0,0,0,0,0,305,0,0,6500,0,31439,882,39126,0,-302,0,0,0,0,2412,5653,0,39126,0,0,0,2870,13808,79,12780,4986,0,0,0,0,34523,2190,12151,0,0,9080,0,0,0,10800,0,0,0,34221,-302,68744
511,PARTI RÉVOLUTIONNAIRE COMMUNISTES,2017,0,0,0,0,0,2000,0,0,0,0,0,4862,1034,7896,0,-5914,0,0,0,13218,0,0,0,7896,12413,0,0,0,23726,0,0,0,0,0,0,0,36175,5226,0,0,0,24387,0,0,0,0,0,0,0,30262,-5913,66437
516,RASSEMBLEMENT DÉMOCRATIQUE POUR LA MARTINIQUE,2017,0,0,0,41,0,0,118,0,0,56,0,6313,0,6528,0,-10595,0,0,0,4200,0,0,0,6528,815,0,0,2509,12320,0,0,0,0,0,0,0,52728,775,2740,38618,37731,0,0,0,0,0,0,0,0,42133,-10595,94861
519,PARTI DE GAUCHE,2017,0,0,2546947,2526,137,118606,56389,0,0,359506,0,903495,0,4111080,0,440636,0,670000,1728342,77391,27334,4462,0,4111080,14874,0,0,0,796372,13556,99423,40032,65774,610,0,500000,1909111,632594,103832,0,0,84694,0,446517,0,427715,212,0,638179,2349747,440636,4258858
529,MOUVEMENT DÉMOCRATE,2017,0,0,84515,105325,15,25400,103478,0,0,79843,15545,247501,11125,672747,0,-634058,0,0,181026,275183,141137,1197063,0,672747,494735,0,0,0,611306,74477,556593,254978,5331,8854,0,0,2241800,229436,52407,0,0,109681,2099,804188,100209,194702,6770,4521,17763,1607742,-634058,3849542
531,LES CENTRISTES,2017,2366,0,0,5357,0,10000,2502,0,0,105281,0,362019,5525,493050,0,435632,8503,0,100000,583740,32423,44519,0,493050,118565,0,0,3765,117422,1620,207416,80256,2698,5889,0,0,799134,22885,56770,1123779,603698,29420,0,0,1425,0,1,0,0,1234766,435632,2033900
532,PARTI BRETON,2017,0,0,0,0,0,0,30,1936,0,0,0,3252,209,5427,0,-41,0,0,3,2080,0,4000,170,5427,1169,0,0,0,7243,0,0,0,0,0,0,0,14137,2950,0,0,0,5875,0,0,860,3850,8,553,0,14096,-41,28233
533,VIVRE ENSEMBLE POUR LE TARN,2017,0,0,0,1092,0,0,0,0,0,0,0,8841,0,9933,0,-6126,0,0,0,6060,0,0,9058,9933,0,0,0,0,39130,0,0,0,0,0,0,0,39601,2412,16039,0,0,11919,3105,0,0,0,0,0,0,33475,-6126,73076
538,"ASSOCIATION MÛRS-ERIGNÉ, ENSEMBLE",2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,ASSOCIATION DE SOUTIEN À L'ACTION D'ÉRIC WOERTH,2017,0,0,0,0,0,0,0,0,0,0,0,5326,170,5496,0,-992,0,0,0,3250,0,0,0,5496,439,0,0,0,8611,0,0,0,0,0,0,0,9050,0,0,0,0,8020,0,0,0,0,0,0,0,8058,-992,17108
542,LA DROITE SOCIALE,2017,0,0,104117,58,0,8442,1553,0,0,2612,0,523002,0,639784,0,-91230,0,0,0,146607,17890,2560,0,639784,186613,0,0,11833,394578,2476,25268,12839,0,0,0,0,643104,5920,100,0,0,504614,0,15000,20180,1806,3719,0,0,551874,-91230,1194978
543,LA GAUCHE MODERNE,2017,0,0,0,331,0,33000,800,0,0,8600,0,80385,0,123116,0,6404,0,0,0,18449,0,12110,0,123116,0,0,0,2470,107618,0,0,42,0,0,0,0,132445,0,0,0,0,97020,0,33824,95,7910,0,0,0,138849,6404,271294
544,CAP SUR L'AVENIR,2017,0,0,0,612,0,0,0,0,0,1280,0,48959,352,51203,0,14251,0,0,0,2840,0,2070,0,51203,0,0,0,2490,27913,564,0,0,0,0,0,0,36704,7710,0,40107,37731,3000,0,0,0,0,138,0,0,50955,14251,87659
549,RASSEMBLEMENT POUR LA CALÉDONIE,2017,0,0,0,356,0,0,0,0,0,0,0,27900,0,28256,0,-8809,0,0,0,8098,0,0,0,28256,1548,0,0,276,27241,0,0,0,0,0,432,0,35384,251,12792,8360,0,5172,0,0,0,0,0,0,0,26575,-8809,61959
556,MOUVEMENT CITOYEN RÉGIONAL NORD-PAS-DE-CALAIS,2017,0,0,0,200,0,0,3600,0,0,0,0,42741,0,48742,0,-31874,0,0,0,29022,2697,0,11366,48742,544,0,0,16380,69977,62,11151,3142,0,0,0,0,104839,7585,29970,0,0,22490,0,0,0,2254,0,0,0,72965,-31874,177804
559,ROANNE PASSIONNÉMENT,2017,0,0,0,4520,0,0,0,0,0,0,0,61626,1221,67367,0,6659,0,0,0,4986,0,180,0,67367,0,0,0,0,36853,0,0,0,0,0,0,0,49657,1490,18115,0,0,31399,0,0,5312,0,0,0,0,56316,6659,105973
560,LE MOUVEMENT,2017,0,0,0,0,0,0,0,0,0,0,0,5220,0,5220,0,1123,0,0,0,651,0,1198,0,5220,0,0,0,0,1376,0,0,0,0,0,0,0,1376,480,20,0,0,220,0,0,0,0,0,1779,0,2499,1123,3875
561,PARTI OUVRIER INDÉPENDANT,2017,0,0,0,2517,0,0,15,0,0,120381,0,203182,2360,345079,0,-19015,120281,0,0,15807,2000,2048,0,345079,36268,0,0,65321,149901,0,0,0,0,401,0,0,253479,222935,0,0,0,55,0,0,0,0,348,40,0,234464,-19015,487943
563,ÉCOUTER POUR AGIR,2017,0,0,0,0,0,0,0,0,0,0,0,92861,1000,93861,0,5902,0,0,0,2800,0,0,0,93861,5260,0,0,0,36897,0,0,0,0,0,0,0,42454,0,0,0,0,48356,0,0,0,0,0,0,0,48356,5902,90810
564,AGIR ENSEMBLE,2017,1107,0,0,0,0,0,0,0,0,0,0,82007,0,83114,0,68494,0,0,0,1200,0,0,0,83114,0,0,0,0,8827,0,0,0,0,0,0,0,8967,75160,0,0,0,0,2301,0,0,0,0,0,0,77461,68494,86428
568,LIBRES !,2017,0,0,0,0,0,0,16000,0,0,6009,0,13262,0,35271,0,-124595,0,0,0,109869,0,0,0,35271,184539,0,0,0,18076,0,0,0,0,300,0,0,211820,0,0,0,0,79505,7000,0,0,720,0,0,0,87225,-124595,299045
569,LE PARTI DE LA FRANCE,2017,0,0,0,0,0,0,0,0,0,0,0,92185,0,92185,0,-36847,0,0,0,5890,0,0,0,92185,8244,0,0,562,22369,0,0,0,99,0,0,0,167701,41275,0,0,0,89500,0,0,0,0,0,0,0,130854,-36847,298555
570,GROUPE POLITIQUE L'AVENIR ENSEMBLE,2017,0,0,0,0,0,0,0,0,0,0,0,16092,0,16092,0,1962,0,0,0,504,0,0,0,16092,1300,0,0,0,1568,0,0,0,0,0,0,0,2868,0,0,0,0,4475,0,0,0,0,5,0,0,4830,1962,7698
571,UNION ÉLARGIE DES SENIORS,2017,0,0,0,0,0,0,0,0,0,0,0,4846,0,4846,0,1689,0,0,0,0,0,1200,0,4846,0,0,0,8,843,0,0,0,0,0,0,0,851,870,0,0,0,1640,0,0,0,0,30,0,0,2540,1689,3391
572,ASSOCIATION DE SOUTIEN À L'ACTION DE JEAN-FRANÇOIS LAMOUR,2017,0,0,0,0,0,2470,0,0,0,0,0,1643,0,4113,0,-1620,0,0,0,4998,0,0,0,4113,0,0,0,0,1620,0,0,0,0,0,0,0,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,-1620,1620
578,NOUVEAU PARTI ANTICAPITALISTE,2017,15000,0,94723,23344,300,104940,4448,67694,0,374637,66,637703,4820,1338498,0,67528,0,0,1866,170790,22674,151571,15762,1338498,222939,0,0,232868,464514,5718,153465,59298,0,2610,0,0,1271652,552993,0,0,0,259017,0,0,128472,388775,965,215,0,1339180,67528,2610832
582,PARTI ANTI-SIONISTE,2017,0,0,0,0,0,0,0,0,0,0,0,2597,0,2597,0,-234,0,0,0,0,0,0,0,2597,0,0,0,0,495,0,0,0,399,0,0,0,894,0,0,0,0,0,0,0,0,660,0,0,0,660,-234,1554
587,ASSOCIATION DES OBJECTEURS DE CROISSANCE,2017,0,0,0,0,0,0,0,0,0,0,0,2427,0,2427,0,-7289,0,0,0,0,0,0,0,2427,23402,0,0,0,1186,0,0,0,0,0,0,0,24588,0,0,0,0,17299,0,0,0,0,0,0,0,17299,-7289,41887
588,LA FÉDÉRATION DE CITOYEN-NE-S ET DE FORCES POUR UNE ALTERNATIVE SOCIALE ET ÉCOLOGIQUE,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84712,0,0,0,0,0,0,0,0,0,0,0,0,12314,0,0,0,0,0,0,0,189374,0,0,0,0,0,0,104662,0,0,0,0,0,104662,-84712,294036
591,POUR MULHOUSE,2017,0,0,0,0,0,2000,15,0,0,0,4500,153875,0,160390,0,15098,0,0,0,4765,0,0,0,160390,96,0,0,0,22648,0,0,0,0,0,0,0,46583,160,58769,0,0,0,0,0,0,0,382,0,0,61681,15098,108264
594,ALLIANCE CENTRISTE,2017,0,0,0,601,0,0,6670,0,0,0,0,336459,2836,346566,0,-82450,0,0,8,23106,581,20,0,346566,901,0,0,0,134999,130,21703,9155,0,465,0,0,206261,5460,0,0,0,5610,0,112710,0,0,1,30,0,123811,-82450,330072
595,MAIZIÈRES ENSEMBLE,2017,0,0,0,0,0,0,0,0,0,0,0,7628,0,7628,0,2982,0,0,0,1900,0,0,0,7628,0,0,0,0,4203,0,0,0,0,0,0,0,4203,7185,0,0,0,0,0,0,0,0,0,0,0,7185,2982,11388
596,MOUVEMENT DES PROGRESSISTES,2017,0,0,0,0,0,0,0,0,0,230,0,248849,0,259079,0,-72594,0,10000,0,6954,0,0,0,259079,8313,0,0,971,34307,0,0,79,0,0,0,0,222783,2850,29050,0,0,2518,0,114862,910,0,0,0,0,150190,-72593,372973
599,PARTI DE LA DÉMONDIALISATION,2017,0,0,0,0,0,0,45,0,0,62,2701,33940,0,36748,0,-13838,0,0,0,3990,0,0,0,36748,22781,2512,0,1759,11257,0,0,0,0,0,0,0,96968,26485,0,0,0,41595,1448,0,6896,0,3,6703,0,83130,-13838,180098
601,"A GAUCHE, BESOIN D'OPTIMISME",2017,0,0,0,0,0,0,0,0,0,0,0,14599,0,14599,0,-278361,0,0,0,115437,0,0,0,14599,374599,0,0,950,218684,0,0,0,0,0,0,0,596296,0,0,0,0,267935,0,50000,0,0,0,0,0,317935,-278361,914231
602,PALAISEAU A VENIR,2017,0,0,0,46,0,0,0,0,0,0,0,23089,8,23143,0,3977,0,0,4,1164,0,0,0,23143,3658,0,0,0,3838,0,0,0,0,0,0,0,7736,3940,4087,0,0,0,0,0,3244,0,142,0,300,11713,3977,19449
604,ALLIANCE POPULAIRE POUR LE CALAISIS,2017,0,0,0,0,0,0,250,0,0,0,0,22235,0,22485,0,13553,0,0,0,4449,0,0,0,22485,0,0,0,0,6897,0,0,0,0,0,0,0,6897,0,0,0,0,20450,0,0,0,0,0,0,0,20450,13553,27347
605,GÉNÉRATIONS ASNIERES,2017,0,0,0,0,0,0,0,0,0,0,0,327,0,327,0,-2800,0,0,0,1064,0,0,0,327,0,0,0,0,4300,0,0,0,0,0,0,0,4300,1500,0,0,0,0,0,0,0,0,0,0,0,1500,-2800,5800
607,"ROUGE BANLIEUE, LES PRODUCTEURS DE VILLE EN SEINE-SAINT-DENIS",2017,0,0,0,5309,0,0,2545,0,0,2550,0,61231,0,71635,0,14122,0,0,0,7618,4251,0,0,71635,18237,0,0,0,22835,0,6813,5796,0,0,0,0,55907,0,0,0,0,39857,0,20000,0,0,0,0,0,70029,14122,125936
610,VOLONTAIRES POUR STRASBOURG,2017,0,0,0,0,0,0,0,0,0,0,0,19572,0,19572,0,-507,0,0,0,1500,0,0,0,19572,0,0,0,0,6925,0,0,0,142,0,0,0,7067,2925,0,0,0,3575,0,0,0,0,60,0,0,6560,-507,13627
616,LE XII SOLIDAIRE,2017,0,0,0,0,0,0,0,0,0,0,0,3715,0,3715,0,157,0,0,0,7780,0,0,0,3715,0,0,0,0,5818,0,0,0,0,0,0,0,10818,0,0,0,0,10500,0,0,0,0,0,0,0,10975,157,21793
618,UNION CENTRISTE DÉMOCRATE,2017,0,0,0,0,0,0,0,0,0,0,0,383,0,383,0,-2541,0,0,0,0,0,0,0,383,100,0,0,0,5441,0,0,0,0,0,0,0,8041,0,0,0,0,5500,0,0,0,0,0,0,0,5500,-2541,13541
619,AVENIR SUD 77,2017,0,0,0,0,0,0,0,0,0,0,0,1299,0,1299,0,1389,0,0,0,280,0,0,0,1299,0,0,0,0,461,0,0,0,0,0,0,0,461,0,0,0,0,1850,0,0,0,0,0,0,0,1850,1389,2311
620,RENOUVEAU FRANÇAIS,2017,137,0,0,0,0,0,0,0,0,0,44966,26502,0,71605,0,-4728,0,0,0,600,512,0,0,71605,0,0,0,0,18647,0,0,0,0,49,0,0,19297,3550,0,0,0,10259,0,0,266,0,320,0,0,14569,-4728,33866
623,LIGUE DU SUD,2017,0,0,0,0,0,0,0,0,0,31189,0,102399,0,133588,0,33442,0,0,0,9817,0,357,0,133588,0,0,0,0,6985,0,0,0,0,1500,0,0,8485,1695,0,0,0,21975,0,18000,0,0,257,0,0,41927,33442,50412
625,VILLENEUVE PASSION,2017,0,0,0,0,0,0,0,0,0,0,0,2978,0,2978,0,234,0,0,0,0,0,0,0,2978,390,0,0,0,4501,0,0,0,0,0,0,0,4891,1015,0,0,0,4110,0,0,0,0,0,0,0,5125,234,10016
626,JEANNE,2017,0,0,0,0,0,0,1200,0,0,4062500,0,28110,0,4091810,0,3802329,0,0,0,3205973,3224,0,0,4091810,0,0,0,371,264762,0,10458,3911,11033,1345331,0,0,1636756,0,0,0,0,0,0,0,0,3498465,564035,0,1374350,5439085,3802329,7075841
627,DES IDÉES ET DES REVES,2017,0,0,0,0,0,0,76,0,0,0,0,0,0,76,0,165,0,0,0,480,0,3055,0,76,0,0,0,0,-165,0,0,0,0,0,0,0,-165,0,0,0,0,0,0,0,0,0,0,0,0,0,165,165
632,AMBITION CITOYENNE ET SOLIDAIRE POUR L'YONNE,2017,0,0,0,0,0,0,0,0,0,0,0,3277,0,3277,0,-480,0,0,0,2396,0,0,0,3277,0,0,0,0,480,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,-480,480
633,100% ASNIERES,2017,0,0,0,0,0,0,0,0,0,0,0,13928,0,13928,0,-5231,0,0,0,0,0,0,0,13928,4436,0,0,660,15176,515,0,0,0,0,0,0,21987,3016,0,0,0,13740,0,0,0,0,0,0,0,16756,-5231,38743
637,LE BON SENS EN PUISAYE,2017,0,0,0,1060,0,0,10000,0,0,0,0,15601,0,26661,0,5972,0,0,0,1412,0,0,0,26661,492,0,0,0,5625,0,0,0,43,0,0,0,8278,0,0,0,0,14250,0,0,0,0,0,0,0,14250,5972,22528
640,ASSOCIATION DES COMMUNISTES UNITAIRES,2017,0,0,0,0,0,10000,0,0,0,0,0,184308,0,194308,0,33338,0,0,499,0,0,0,0,194308,12661,0,0,1752,7451,0,0,0,622,0,0,0,22486,18279,0,0,0,1310,0,35000,315,0,920,0,0,55824,33338,78310
643,FRANCE ÉCOLOGIE,2017,0,0,0,0,0,0,0,0,0,0,0,17858,0,17858,0,2772,0,0,0,1748,0,806,0,17858,218,0,0,0,15421,0,0,0,0,0,0,0,15639,374,0,0,0,17563,413,0,0,0,61,0,0,18411,2772,34050
647,PARTI PIRATE,2017,0,0,0,0,0,0,91,0,0,0,0,8592,0,8683,0,-7103,0,0,0,653,0,0,0,8683,1990,0,0,0,8801,0,2626,859,1132,0,0,0,74122,6256,0,0,0,58006,0,0,0,2756,1,0,0,67019,-7103,141141
649,RÉPONDRE À GAUCHE AVEC FRANÇOIS HOLLANDE,2017,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,-130,0,0,1896,0,2396,433,0,18,0,0,0,0,130,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,-130,130
